GroupID,SecondaryGroupID,DocumentName,RequestID,RequestCleanNoStop_SecNoStop,RequestClean,RequestCleanNoStop,RequestRaw
2,4,"Alvarez Winthrop Thompson & Smoak, P.A..pdf",4,protection received admit please,please admit plaintiff received benefits under the personal injury protection portion of an automobile policy for medical bills alleged to have been incurred as a result of the incident described in the complaint,please admit plaintiff received benefits under personal injury protection portion automobile policy medical bills alleged incurred result incident described complaint,"4. Please admit Plaintiff received benefits under the Personal Injury Protection 
portion of an automobile  policy for medical bills alleged to have been incurred as a result of 
the incident described in the Complaint."
2,4,LAW OFFICE OF REBECCA WOLTJER.pdf,460,protection received bi lls,plaintiff received benefits under the personal injury protection portion of an automobile policy for medical bi lls alleged to have been incurred as a result of the incident described in the complaint,plaintiff received benefits under personal injury protection portion automobile policy medical bi lls alleged incurred result incident described complaint,"5. Plaintiff  received benefits under the Personal Injury Protection portion of an 
automobile policy for medical bi lls alleged to have been incurred as a result of the incident 
described in the Complaint."
2,4,"Rissman, Barrett.pdf",891,protection received admit please,please admit plaintiff received benefits under the personal injury protection portion of an automobile policy for medical bills alleged to have been incurred as a result of the incident described in the complaint,please admit plaintiff received benefits under personal injury protection portion automobile policy medical bills alleged incurred result incident described complaint,"5. Please admit Plaintiff received benefits under the Personal Injury Protection portion 
of an automobile policy for medical bills alleged to have been incurred as a result of the incident 
described in the Complaint."
2,5,"Evangelo, Brandt & Lippert, P.A..pdf",175,protection inciden t entitled receive,plaintiff is entitled to receive benefits under the personal injury protection portion of an automobile policy for medical bills alleged to have been incurred as a result of the inciden t described in the complaint,plaintiff entitled receive benefits under personal injury protection portion automobile policy medical bills alleged incurred result inciden t described complaint,"6. Plaintiff is entitled to receive benefits under the Personal Injury Protection portion of an 
automobile policy for medical bills alleged to have been incurred as a result of the inciden t 
described in the Complaint."
2,5,LAW OFFICE OF REBECCA WOLTJER.pdf,461,protection l medica entitled receive,plaintiff is entitled to receive benefits under the personal injury protection portion of an automobile policy for medica l bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff entitled receive benefits under personal injury protection portion automobile policy medica l bills alleged incurred result incident described complaint,"6. Plaintiff is  entitled to receive benefits under the Personal Injury Protection portion 
of an automobile policy for medica l bills alleged to have been incurred as a result of the incident 
described in the Complaint."
2,6,"HILL & LemonGello, P.A..pdf",262,protection amended entitled receive,plaintiff is entitled to receive benefits under the personal injury protection portion of an automobile policy for medical bills alleged to have been incurred as a result of the incident described in the amended complaint,plaintiff entitled receive benefits under personal injury protection portion automobile policy medical bills alleged incurred result incident described amended complaint,"6.Plaintiff is entitled to receive benefits under the Personal Injury Protection portion of an
automobile policy for medical bills alleged to have been incurred as a  result of the
incident described in the Amended Complaint."
2,6,The Law Offices of Erick D. Martin.pdf,958,protection ntitled inciden t e receive,plaintiff is e ntitled to receive benefits under the personal injury protection portion of an automobile policy for medical bills alleged to have been incurred as a result of the inciden t described in the complaint,plaintiff e ntitled receive benefits under personal injury protection portion automobile policy medical bills alleged incurred result inciden t described complaint,"6. Plaintiff is e ntitled to receive benefits under the Personal Injury Protection portion 
of an automobile policy for medical bills alleged to have been incurred as a result of the inciden t 
described in the Complaint."
2,7,"HAMILTON, MILLER & BIRTHISEL, LLP.pdf",231,protection med ical received,plaintiff received benefits under the personal injury protection portion of an automobile policy for med ical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received benefits under personal injury protection portion automobile policy med ical bills alleged incurred result incident described complaint,"5. Plaintiff received benefits under the Personal Injury Protection portion 
of an automobile policy for med ical bills alleged to have been incurred as a result of 
the incident described in the Complaint."
2,8,"Vecchio, Carrier, Feldman & Johannessen, P.A..pdf",987,protection automobil e entitled receive,plaintiff is entitled to receive benefits under the personal injury protection portion of an automobil e policy for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff entitled receive benefits under personal injury protection portion automobil e policy medical bills alleged incurred result incident described complaint,"6. Plaintiff is entitled to receive benefits under the Personal Injury Protection portion of an 
automobil e policy for medical bills alleged to have been incurred as a result of the incident 
described in the Complaint."
2,9,LAW OFFICE OF YVONNE S. PANDOLFO.pdf,601,received protection plaintiffs,plaintiffs received benefits under the personal injury protection portion of an automobile policy for the medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiffs received benefits under personal injury protection portion automobile policy medical bills alleged incurred result incident described complaint,"14. Plaintiff(s)  received  benefits under  the Personal  Injury  Protection portion of an 
automobile policy for the medical bills alleged to have been incurred as a result of the incident 
described in the Complaint."
3,1,"CAMERON,HODGES,COLEMAN.pdf",90,entitled benefits receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"15. Plaintiff is entitled to receive benefits pursuant to a personal or group wage
continuation plan or policy, for loss of wages or income alleged to have been sustained as a result
of the incident described in the Complaint."
3,1,CONROY SIMBERG.pdf,128,entitled benefits receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"15. Plaintiff is entitled to receive benefits pursuant to a personal or group wage 
continuation plan or policy, for loss of wages or income alleged to have been sustained 
as a result of the incident described in the Complaint."
3,1,"DAVIS, GIARDINO, HRIVNAK & OKON, PLLC.pdf",166,received entitled benefits receive,plaintiff received or is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"16. Plaintiff received or is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy, for loss of wages or income alleged to have been sustained as a result of the incident described in the Complaint."
3,1,"Evangelo, Brandt & Lippert, P.A..pdf",184,s entitled benefits receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have sustained a s a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained s result incident described complaint,"15. Plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation 
plan or policy, for loss of wages or income alleged to have sustained a s a result of the 
incident described in the Complaint."
3,1,"FALK,WAAS,HERNANDEZ,SOLOMON.pdf",200,received entitled benefits receive,plaintiff received or is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"8. Plaintiff received or is entitled to receive benefits pursuant to a
personal or group wage continuation plan or policy, for loss of wages or income
alleged to have been sustained as. a result of the incident described in the
Complaint."
3,1,"HAMILTON, MILLER & BIRTHISEL, LLP.pdf",241,lo ss received entitled benefits,plaintiff is entitled received benefits pursuant to a personal or group wage continuation plan or policy for lo ss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled received benefits pursuant personal group wage continuation plan policy lo ss wages income alleged sustained result incident described complaint,"15. Plaintiff is entitled received benefits pursuant to a personal or group 
wage continuation plan or policy, for lo ss of wages or income alleged to have been 
sustained as a result of the incident described in the Complaint."
3,1,"Kirwanm Spellacy, Danner.docx",1159,received entitled benefits receive,plaintiff received or is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"16:
Plaintiff received or is entitled to receive benefits, pursuant to a personal or group wage continuation plan or policy, for loss of wages or income alleged to have been sustained as a result of the incident described in the Complaint."
3,1,LAW OFFICE OF JOHN E. KORF.pdf,384,entitled benefits receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"15. Plaintiff is entitled to receive benefits pursuant to a personal or group wage 
continuation  plan or policy, for loss of wages or income alleged to have been sustained as a 
result of the incident described  in the Complaint."
3,1,LAW OFFICE OF REBECCA WOLTJER.pdf,470,ve entitled ha benefits receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to ha ve been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged ha ve sustained result incident described complaint,"15. Plaintiff is  entitled to receive benefits pursuant to a personal or group wage 
continuation plan or policy, for loss of wages or income alleged to ha ve been sustained as a 
result of the incident described in the Complaint."
3,1,LAW OFFICES OF DOLINA LORDEUS LASCAZE.pdf,648,entitled benefits receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"15. Plaintiff is entitled to receive benefits pursuant to a personal or group wage 
continuation plan or policy, for loss of wages or income alleged to have been sustained as a 
result of the incident described in the Complaint."
3,1,Law Office of Bradley D. Martin.pdf,355,entitled benefits receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"15. Plaintiff is entitled to receive benefits pursuant to a personal or  group wage 
continuation plan or policy, for loss of wages or income alleged to have been sustained as a result 
of the incident described in the Complaint."
3,1,Law Office of Jose C. Fernandez.pdf,412,entitled benefits receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"15. Plaintiff is entitled to receive benefits pursuant to a personal or  group wage 
continuation plan or policy, for loss of wages or income alleged to have been sustained as a result 
of the incident described in the Complaint."
3,1,Law Office of Robert J. Smith.pdf,501,entitled benefits receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"15. Plaintiff  is entitled  to receive  benefits pursuant to a personal  or group wage continuation  plan or 
policy, for loss of wages or income alleged to have been sustained  as a result of the incident  
described in the  Complaint."
3,1,Law Office of Terryl Blackmon Walker.pdf,544,entitled benefits receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"15. Plaintiff is entitled to receive benefits pursuant to a personal or  group wage 
continuation plan or policy, for loss of wages or income alleged to have been sustained as a result 
of the incident described in the Complaint."
3,1,Law Office of Vivian M. Knapp.pdf,573,entitled benefits receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"15. Plaintiff is entitled to receive benefits pursuant to a personal or  group wage 
continuation plan or policy, for loss of wages or income alleged to have been sustained as a result 
of the incident described in the Complaint."
3,1,Law Offices of Angela M. Castronovo.pdf,627,entitled benefits receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"15. Plaintiff is entitled to receive benefits pursuant to a personal or  group wage 
continuation plan or policy, for loss of wages or income alleged to have been sustained as a result 
of the incident described in the Complaint."
3,1,Law Offices of James W. Kehoe.pdf,703,received entitled benefits receive,plaintiff received or is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"4.Plaintiff received or is entitled to receive benefits pursuant to a personal or group wage
continuation plan or policy, for loss of wages or income alleged to have been sustained as a
result of the incident described in the Complaint."
3,1,Law Offices of Michael W. Carrol.pdf,728,entitled benefits receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"15. Plaintiff is entitled to receive benefits pursuant to a personal or  group wage 
continuation plan or policy, for loss of wages or income alleged to have been sustained as a result 
of the incident described in the Complaint."
3,1,Law Offices of Sonya S. Wesner.pdf,776,entitled benefits receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"15. Plaintiff is entitled to receive benefits pursuant to a personal or group wage 
continuation plan or policy, for loss of wages or income alleged to have been sustained as a result 
of the incident described in the Complaint."
3,1,Law Offices of Tiffany Eisenberg.pdf,805,entitled benefits receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"15. Plaintiff is entitled to receive benefits pursuant to a personal or  group wage 
continuation plan or policy, for loss of wages or income alleged to have been sustained as a result 
of the incident described in the Complaint."
3,1,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1077,received entitled benefits receive,plaintiff received or is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"8. Plaintiff received or is entitled to receive benefits pursuant to a personal or group wage 
continuation plan or policy, for loss of wages or income alleged to have been sustained as a result of the 
incident described in the Complaint."
3,2,"CAMERON,HODGES,COLEMAN.pdf",89,received benefits,plaintiff received benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Plaintiff received benefits pursuant to a personal or group wage continuation plan or
policy, for loss of wages or income alleged to have been sustained as a result of the incident
described in the Complaint."
3,2,CONROY SIMBERG.pdf,127,received benefits,plaintiff received benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Plaintiff received benefits pursuant to a personal or group wage continuation 
plan or policy, for loss of wages or income alleged to have been sustained as a result of 
the incident described in the Complaint."
3,2,"HAMILTON, MILLER & BIRTHISEL, LLP.pdf",240,received benefits,plaintiff received benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Plaintiff received benefits pursuant to a personal or group wage 
continuation plan or policy, for loss of wages or income alleged to have been sustained as a result of the incident described in the Complaint."
3,2,LAW OFFICE OF JOHN E. KORF.pdf,383,received benefits,plaintiff received benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Plaintiff received benefits pursuant to a personal or group wage continuation  
plan or policy, for loss of wages or income alleged to have been sustained as a result of the 
incident described in the Complaint."
3,2,LAW OFFICE OF REBECCA WOLTJER.pdf,469,received benefits,plaintiff received benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Plaintiff  received benefits pursuant to a personal or group wage continuation plan 
or policy, for loss  of wages or income alleged to have been sustained as a result of the incident 
described in the Complaint."
3,2,LAW OFFICES OF DOLINA LORDEUS LASCAZE.pdf,647,received benefits,plaintiff received benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Plaintiff received benefits pursuant to a personal or group wage continuation plan or 
policy, for loss of wages or income alleged to have been sustained as a result of the incident 
described in the Complaint."
3,2,Law Office of Bradley D. Martin.pdf,354,b received enefits,plaintiff received b enefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received b enefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Plaintiff received b enefits pursuant to a personal or group wage continuation plan 
or policy, for loss of wages or income alleged to have been sustained as a result of the incident 
described in the Complaint."
3,2,Law Office of Jose C. Fernandez.pdf,411,b received enefits,plaintiff received b enefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received b enefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Plaintiff received b enefits pursuant to a personal or group wage continuation plan 
or policy, for loss of wages or income alleged to have been sustained as a result of the incident 
described in the Complaint."
3,2,Law Office of Robert J. Smith.pdf,500,3loss received benefits,plaintiff received benefits pursuant to a personal or group wage continuation plan or policy for 3loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received benefits pursuant personal group wage continuation plan policy 3loss wages income alleged sustained result incident described complaint,"14. Plaintiff  received benefits  pursuant to a personal or group wage continuation  plan or policy, for    3loss of wages  or income alleged to have been sustained as a result of the incident  described in the 
Complaint."
3,2,Law Office of Terryl Blackmon Walker.pdf,543,b received enefits,plaintiff received b enefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received b enefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Plaintiff received b enefits pursuant to a personal or group wage continuation plan 
or policy, for loss of wages or income alleged to have been sustained as a result of the incident 
described in the Complaint."
3,2,Law Office of Vivian M. Knapp.pdf,572,b received enefits,plaintiff received b enefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received b enefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Plaintiff received b enefits pursuant to a personal or group wage continuation plan 
or policy, for loss of wages or income alleged to have been sustained as a result of the incident 
described in the Complaint."
3,2,Law Offices of Angela M. Castronovo.pdf,626,b received enefits,plaintiff received b enefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received b enefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Plaintiff received b enefits pursuant to a personal or group wage continuation plan 
or policy, for loss of wages or income alleged to have been sustained as a result of the incident 
described in the Complaint."
3,2,Law Offices of Michael W. Carrol.pdf,727,b received enefits,plaintiff received b enefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received b enefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Plaintiff received b enefits pursuant to a personal or group wage continuation plan 
or policy, for loss of wages or income alleged to have been sustained as a result of the incident 
described in the Complaint."
3,2,Law Offices of Sonya S. Wesner.pdf,775,received benefits,plaintiff received benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Plaintiff received benefits pursuant to a personal or group wage continuation plan or 
policy, for loss of wages or income alleged to have been sustained as a result of the incident 
described in the Complaint."
3,2,Law Offices of Tiffany Eisenberg.pdf,804,b received enefits,plaintiff received b enefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received b enefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Plaintiff received b enefits pursuant to a personal or group wage continuation plan 
or policy, for loss of wages or income alleged to have been sustained as a result of the incident 
described in the Complaint."
3,3,LAW OFFICE OF YVONNE S. PANDOLFO.pdf,610,received plaintiffs benefits,plaintiffs received benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiffs received benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"23. Plaintiff(s)  received benefits  pursuant to a personal or group wage continuation 
plan or policy, for loss of wages  or income  alleged to have been sustained as a result of the 
incident described  in the Complaint."
3,3,LAW OFFICE OF YVONNE S. PANDOLFO.pdf,611,entitled plaintiffs benefits receive,plaintiffs is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for the loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiffs entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"24. Plaintiff(s)  is entitled  to receive benefits pursuant to a personal or group wage  
continuation plan or policy, for the loss of wages  or income alleged to have  been sustained as a 
result of the  incident described in the  Complaint."
3,4,"HILL & LemonGello, P.A..pdf",270,amended received benefits,plaintiff received benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the amended complaint,plaintiff received benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described amended complaint,"14.Plaintiff received benefits pursuant to a personal or group wage continuation plan or
policy, for loss of wages or income alleged to have been sustained as a result of the
incident described in the Amended Complaint."
3,4,"HILL & LemonGello, P.A..pdf",271,amended entitled benefits receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the amended complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described amended complaint,"15.Plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation
plan or policy, for loss of wages or income alleged to have been sustained as a result of
the incident described in the Amended Complaint."
3,5,"Alvarez Winthrop Thompson & Smoak, P.A..pdf",10,received benefits admit please,please admit plaintiff received benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,please admit plaintiff received benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"10. Please admit Plaintiff received benefits  pursuant to a personal or group wage 
continuation plan or policy, for loss of wages or income alleged to have been sustained as 
a result of the incident described in the Complaint."
3,5,"Rissman, Barrett.pdf",900,received benefits admit please,please admit plaintiff received benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,please admit plaintiff received benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Please admit Plaintiff received benefits pursuant to a personal or group wage 
continuation plan or policy, for loss of wages or income alleged to have been sustained as a result of 
the incident described in the Complaint."
3,6,The Law Offices of Erick D. Martin.pdf,966,polic y received benefits,plaintiff received benefits pursuant to a personal or group wage continuation plan or polic y for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received benefits pursuant personal group wage continuation plan polic y loss wages income alleged sustained result incident described complaint,"14. Plaintiff received benefits pursuant to a personal or group wage continuation plan 
or polic y, for loss of wages or income alleged to have been sustained as a result of the incident 
described in the Complaint."
3,7,"Evangelo, Brandt & Lippert, P.A..pdf",183,i ncome received person benefits,plaintiff received benefits pursuant to a person or group wage continuation plan or policy for loss of wages or i ncome alleged to have been sustained as a result of the incident described in the complaint,plaintiff received benefits pursuant person group wage continuation plan policy loss wages i ncome alleged sustained result incident described complaint,"14. Plaintiff received benefits pursuant to a person or group wage continuation plan or policy, 
for loss of wages or i ncome alleged to have been sustained as a result of the incident 
described in the Complaint."
4,1,"CAMERON,HODGES,COLEMAN.pdf",88,described entitled receive,plaintiff is entitled to receive benefits pursuant to personal or group health insurance policy for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group health insurance policy medical bills alleged incurred result incident described complaint,"13. Plaintiff is entitled to receive benefits pursuant to personal or group health insurance
policy, for medical bills alleged to have been incurred as a result of the incident described in the
Complaint."
4,1,CONROY SIMBERG.pdf,126,entitled described policies receive,plaintiff is entitled to receive benefits pursuant to a personal or group health insurance policy or policies for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group health insurance policy policies medical bills alleged incurred result incident described complaint,"13. Plaintiff is entitled to receive benefits pursuant to a personal or group health 
insurance policy or policies, for medical bills alleged to have been incurred as a result of 
the incident described in the Complaint."
4,1,"HAMILTON, MILLER & BIRTHISEL, LLP.pdf",239,entitled described policies receive,plaintiff is entitled to receive benefits pursuant to a personal or group health insurance policy or policies for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group health insurance policy policies medical bills alleged incurred result incident described complaint,"13. Plaintiff is entitled to  receive benefits pursuant to a personal or group 
health insurance policy or policies, for medical bills alleged to have been incurred as 
a result of the incident described in the Complaint."
4,1,LAW OFFICE OF JOHN E. KORF.pdf,382,entitled described policies receive,plaintiff is entitled to receive benefits pursuant to a personal or group health insurance policy or policies for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group health insurance policy policies medical bills alleged incurred result incident described complaint,"13. Plaintiff is entitled to receive benefits pursuant to a personal or group 
health insurance  policy or policies, for medical bills alleged to have been incurred as a 
result of the incident described  in the Complaint."
4,1,LAW OFFICES OF DOLINA LORDEUS LASCAZE.pdf,646,described entitled receive,plaintiff is entitled to receive benefits pursuant to personal or group health insurance policy for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group health insurance policy medical bills alleged incurred result incident described complaint,"13. Plaintiff is entitled to receive benefits pursuant to personal or group health insurance 
policy, for medical bills alleged to have been incurred as a result of the incident described in the 
Complaint."
4,1,Law Office of Bradley D. Martin.pdf,353,ntitled e described policies receive,plaintiff is e ntitled to receive benefits pursuant to a personal or group health insurance policy or policies for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff e ntitled receive benefits pursuant personal group health insurance policy policies medical bills alleged incurred result incident described complaint,"13. Plaintiff is e ntitled to receive benefits pursuant to a personal or group health 
insurance policy or policies, for medical bills alleged to have been incurred as a result of the 
incident described in the Complaint."
4,1,Law Office of Jose C. Fernandez.pdf,410,ntitled e described policies receive,plaintiff is e ntitled to receive benefits pursuant to a personal or group health insurance policy or policies for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff e ntitled receive benefits pursuant personal group health insurance policy policies medical bills alleged incurred result incident described complaint,"13. Plaintiff is e ntitled to receive benefits pursuant to a personal or group health 
insurance policy or policies, for medical bills alleged to have been incurred as a result of the 
incident described in the Complaint."
4,1,Law Office of Terryl Blackmon Walker.pdf,542,ntitled e described policies receive,plaintiff is e ntitled to receive benefits pursuant to a personal or group health insurance policy or policies for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff e ntitled receive benefits pursuant personal group health insurance policy policies medical bills alleged incurred result incident described complaint,"13. Plaintiff is e ntitled to receive benefits pursuant to a personal or group health 
insurance policy or policies, for medical bills alleged to have been incurred as a result of the 
incident described in the Complaint."
