GroupID,SecondaryGroupID,DocumentName,RequestID,RequestCleanNoStop_SecNoStop,RequestClean,RequestCleanNoStop,RequestRaw
2,2,Law Offices of Angela M. Castronovo.pdf,617,prote ction received,plaintiff received benefits under the personal injury prote ction portion of an automobile policy for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received benefits under personal injury prote ction portion automobile policy medical bills alleged incurred result incident described complaint,"5. Plaintiff received benefits under the Personal Injury Prote ction portion of an 
automobile policy for medical bills alleged to have been incurred as a result of the incident 
described in the Complaint."
2,2,Law Offices of Michael W. Carrol.pdf,718,prote ction received,plaintiff received benefits under the personal injury prote ction portion of an automobile policy for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received benefits under personal injury prote ction portion automobile policy medical bills alleged incurred result incident described complaint,"5. Plaintiff received benefits under the Personal Injury Prote ction portion of an 
automobile policy for medical bills alleged to have been incurred as a result of the incident 
described in the Complaint."
2,2,Law Offices of Tiffany Eisenberg.pdf,795,prote ction received,plaintiff received benefits under the personal injury prote ction portion of an automobile policy for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received benefits under personal injury prote ction portion automobile policy medical bills alleged incurred result incident described complaint,"5. Plaintiff received benefits under the Personal Injury Prote ction portion of an 
automobile policy for medical bills alleged to have been incurred as a result of the incident 
described in the Complaint."
2,3,"CAMERON,HODGES,COLEMAN.pdf",80,protection ofthe received,plaintiff received benefits under the personal injury protection portion of an automobile policy for medical bills alleged to have been incurred as a result ofthe incident described in the complaint,plaintiff received benefits under personal injury protection portion automobile policy medical bills alleged incurred result ofthe incident described complaint,"5. Plaintiff received benefits under the Personal Injury Protection portion of an
automobile policy for medical bills alleged to have been incurred as a result ofthe incident described
in the Complaint."
2,3,CONROY SIMBERG.pdf,118,received protection,plaintiff received benefits under the personal injury protection portion of an automobile policy for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received benefits under personal injury protection portion automobile policy medical bills alleged incurred result incident described complaint,"5. Plaintiff received benefits under the Personal Injury Protection portion of an 
automobile policy for medical bills alleged to have been incurred as a result of the incident 
described in the Complaint."
2,3,"Evangelo, Brandt & Lippert, P.A..pdf",174,received protection,plaintiff received benefits under the personal injury protection portion of an automobile policy for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received benefits under personal injury protection portion automobile policy medical bills alleged incurred result incident described complaint,"5. Plaintiff received benefits under the Personal Injury Protection portion of an automobile 
policy for medical bills alleged to have  been incurred as a result of the incident described 
in the Complaint."
2,3,"HILL & LemonGello, P.A..pdf",261,protection amended received,plaintiff received benefits under the personal injury protection portion of an automobile policy for medical bills alleged to have been incurred as a result of the incident described in the amended complaint,plaintiff received benefits under personal injury protection portion automobile policy medical bills alleged incurred result incident described amended complaint,"5.Plaintiff received benefits under the Personal Injury Protection portion of an automobile
policy for medical bills alleged to have been incurred as a result of the incident described
in the Amended Complaint."
2,3,Law Offices of Sonya S. Wesner.pdf,766,received protection,plaintiff received benefits under the personal injury protection portion of an automobile policy for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received benefits under personal injury protection portion automobile policy medical bills alleged incurred result incident described complaint,"5. Plaintiff received benefits under the Personal Injury Protection portion of an 
automobile policy for medical bills alleged to have been incurred as a result of the incident 
described in the Complaint."
2,3,The Law Offices of Erick D. Martin.pdf,957,received protection,plaintiff received benefits under the personal injury protection portion of an automobile policy for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received benefits under personal injury protection portion automobile policy medical bills alleged incurred result incident described complaint,"5. Plaintiff received benefits under the Personal Injury Protection portion of an 
automobile policy for medical bills alleged to have  been incurred as a result of the incident 
described in the Complaint."
2,3,"Vecchio, Carrier, Feldman & Johannessen, P.A..pdf",986,received protection,plaintiff received benefits under the personal injury protection portion of an automobile policy for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received benefits under personal injury protection portion automobile policy medical bills alleged incurred result incident described complaint,"5. Plaintiff received benefits under the Personal Injury Protection portion of an automobile policy 
for medical bills alleged to have been incurred as a result of the incident described in the 
Complaint."
2,4,"Alvarez Winthrop Thompson & Smoak, P.A..pdf",4,protection admit please received,please admit plaintiff received benefits under the personal injury protection portion of an automobile policy for medical bills alleged to have been incurred as a result of the incident described in the complaint,please admit plaintiff received benefits under personal injury protection portion automobile policy medical bills alleged incurred result incident described complaint,"4. Please admit Plaintiff received benefits under the Personal Injury Protection 
portion of an automobile  policy for medical bills alleged to have been incurred as a result of 
the incident described in the Complaint."
2,4,LAW OFFICE OF REBECCA WOLTJER.pdf,460,protection lls bi received,plaintiff received benefits under the personal injury protection portion of an automobile policy for medical bi lls alleged to have been incurred as a result of the incident described in the complaint,plaintiff received benefits under personal injury protection portion automobile policy medical bi lls alleged incurred result incident described complaint,"5. Plaintiff  received benefits under the Personal Injury Protection portion of an 
automobile policy for medical bi lls alleged to have been incurred as a result of the incident 
described in the Complaint."
2,4,"Rissman, Barrett.pdf",891,protection admit please received,please admit plaintiff received benefits under the personal injury protection portion of an automobile policy for medical bills alleged to have been incurred as a result of the incident described in the complaint,please admit plaintiff received benefits under personal injury protection portion automobile policy medical bills alleged incurred result incident described complaint,"5. Please admit Plaintiff received benefits under the Personal Injury Protection portion 
of an automobile policy for medical bills alleged to have been incurred as a result of the incident 
described in the Complaint."
2,5,"HILL & LemonGello, P.A..pdf",262,protection entitled amended receive,plaintiff is entitled to receive benefits under the personal injury protection portion of an automobile policy for medical bills alleged to have been incurred as a result of the incident described in the amended complaint,plaintiff entitled receive benefits under personal injury protection portion automobile policy medical bills alleged incurred result incident described amended complaint,"6.Plaintiff is entitled to receive benefits under the Personal Injury Protection portion of an
automobile policy for medical bills alleged to have been incurred as a  result of the
incident described in the Amended Complaint."
2,5,"Vecchio, Carrier, Feldman & Johannessen, P.A..pdf",987,automobil protection entitled receive e,plaintiff is entitled to receive benefits under the personal injury protection portion of an automobil e policy for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff entitled receive benefits under personal injury protection portion automobil e policy medical bills alleged incurred result incident described complaint,"6. Plaintiff is entitled to receive benefits under the Personal Injury Protection portion of an 
automobil e policy for medical bills alleged to have been incurred as a result of the incident 
described in the Complaint."
2,6,"Evangelo, Brandt & Lippert, P.A..pdf",175,protection entitled t receive inciden,plaintiff is entitled to receive benefits under the personal injury protection portion of an automobile policy for medical bills alleged to have been incurred as a result of the inciden t described in the complaint,plaintiff entitled receive benefits under personal injury protection portion automobile policy medical bills alleged incurred result inciden t described complaint,"6. Plaintiff is entitled to receive benefits under the Personal Injury Protection portion of an 
automobile policy for medical bills alleged to have been incurred as a result of the inciden t 
described in the Complaint."
2,6,LAW OFFICE OF REBECCA WOLTJER.pdf,461,protection entitled medica l receive,plaintiff is entitled to receive benefits under the personal injury protection portion of an automobile policy for medica l bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff entitled receive benefits under personal injury protection portion automobile policy medica l bills alleged incurred result incident described complaint,"6. Plaintiff is  entitled to receive benefits under the Personal Injury Protection portion 
of an automobile policy for medica l bills alleged to have been incurred as a result of the incident 
described in the Complaint."
2,7,"HAMILTON, MILLER & BIRTHISEL, LLP.pdf",231,ical protection med received,plaintiff received benefits under the personal injury protection portion of an automobile policy for med ical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received benefits under personal injury protection portion automobile policy med ical bills alleged incurred result incident described complaint,"5. Plaintiff received benefits under the Personal Injury Protection portion 
of an automobile policy for med ical bills alleged to have been incurred as a result of 
the incident described in the Complaint."
2,8,The Law Offices of Erick D. Martin.pdf,958,ntitled protection t receive e inciden,plaintiff is e ntitled to receive benefits under the personal injury protection portion of an automobile policy for medical bills alleged to have been incurred as a result of the inciden t described in the complaint,plaintiff e ntitled receive benefits under personal injury protection portion automobile policy medical bills alleged incurred result inciden t described complaint,"6. Plaintiff is e ntitled to receive benefits under the Personal Injury Protection portion 
of an automobile policy for medical bills alleged to have been incurred as a result of the inciden t 
described in the Complaint."
2,9,LAW OFFICE OF YVONNE S. PANDOLFO.pdf,601,received protection plaintiffs,plaintiffs received benefits under the personal injury protection portion of an automobile policy for the medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiffs received benefits under personal injury protection portion automobile policy medical bills alleged incurred result incident described complaint,"14. Plaintiff(s)  received  benefits under  the Personal  Injury  Protection portion of an 
automobile policy for the medical bills alleged to have been incurred as a result of the incident 
described in the Complaint."
3,1,"CAMERON,HODGES,COLEMAN.pdf",90,benefits entitled receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"15. Plaintiff is entitled to receive benefits pursuant to a personal or group wage
continuation plan or policy, for loss of wages or income alleged to have been sustained as a result
of the incident described in the Complaint."
3,1,CONROY SIMBERG.pdf,128,benefits entitled receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"15. Plaintiff is entitled to receive benefits pursuant to a personal or group wage 
continuation plan or policy, for loss of wages or income alleged to have been sustained 
as a result of the incident described in the Complaint."
3,1,"DAVIS, GIARDINO, HRIVNAK & OKON, PLLC.pdf",166,benefits entitled receive received,plaintiff received or is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"16. Plaintiff received or is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy, for loss of wages or income alleged to have been sustained as a result of the incident described in the Complaint."
3,1,"Evangelo, Brandt & Lippert, P.A..pdf",184,s benefits entitled receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have sustained a s a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained s result incident described complaint,"15. Plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation 
plan or policy, for loss of wages or income alleged to have sustained a s a result of the 
incident described in the Complaint."
3,1,"FALK,WAAS,HERNANDEZ,SOLOMON.pdf",200,benefits entitled receive received,plaintiff received or is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"8. Plaintiff received or is entitled to receive benefits pursuant to a
personal or group wage continuation plan or policy, for loss of wages or income
alleged to have been sustained as. a result of the incident described in the
Complaint."
3,1,"HAMILTON, MILLER & BIRTHISEL, LLP.pdf",241,benefits entitled ss lo received,plaintiff is entitled received benefits pursuant to a personal or group wage continuation plan or policy for lo ss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled received benefits pursuant personal group wage continuation plan policy lo ss wages income alleged sustained result incident described complaint,"15. Plaintiff is entitled received benefits pursuant to a personal or group 
wage continuation plan or policy, for lo ss of wages or income alleged to have been 
sustained as a result of the incident described in the Complaint."
3,1,"Kirwanm Spellacy, Danner.docx",1159,benefits entitled receive received,plaintiff received or is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"16:
Plaintiff received or is entitled to receive benefits, pursuant to a personal or group wage continuation plan or policy, for loss of wages or income alleged to have been sustained as a result of the incident described in the Complaint."
3,1,LAW OFFICE OF JOHN E. KORF.pdf,384,benefits entitled receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"15. Plaintiff is entitled to receive benefits pursuant to a personal or group wage 
continuation  plan or policy, for loss of wages or income alleged to have been sustained as a 
result of the incident described  in the Complaint."
3,1,LAW OFFICE OF REBECCA WOLTJER.pdf,470,benefits ve ha entitled receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to ha ve been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged ha ve sustained result incident described complaint,"15. Plaintiff is  entitled to receive benefits pursuant to a personal or group wage 
continuation plan or policy, for loss of wages or income alleged to ha ve been sustained as a 
result of the incident described in the Complaint."
3,1,LAW OFFICES OF DOLINA LORDEUS LASCAZE.pdf,648,benefits entitled receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"15. Plaintiff is entitled to receive benefits pursuant to a personal or group wage 
continuation plan or policy, for loss of wages or income alleged to have been sustained as a 
result of the incident described in the Complaint."
3,1,Law Office of Bradley D. Martin.pdf,355,benefits entitled receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"15. Plaintiff is entitled to receive benefits pursuant to a personal or  group wage 
continuation plan or policy, for loss of wages or income alleged to have been sustained as a result 
of the incident described in the Complaint."
3,1,Law Office of Jose C. Fernandez.pdf,412,benefits entitled receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"15. Plaintiff is entitled to receive benefits pursuant to a personal or  group wage 
continuation plan or policy, for loss of wages or income alleged to have been sustained as a result 
of the incident described in the Complaint."
3,1,Law Office of Robert J. Smith.pdf,501,benefits entitled receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"15. Plaintiff  is entitled  to receive  benefits pursuant to a personal  or group wage continuation  plan or 
policy, for loss of wages or income alleged to have been sustained  as a result of the incident  
described in the  Complaint."
3,1,Law Office of Terryl Blackmon Walker.pdf,544,benefits entitled receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"15. Plaintiff is entitled to receive benefits pursuant to a personal or  group wage 
continuation plan or policy, for loss of wages or income alleged to have been sustained as a result 
of the incident described in the Complaint."
3,1,Law Office of Vivian M. Knapp.pdf,573,benefits entitled receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"15. Plaintiff is entitled to receive benefits pursuant to a personal or  group wage 
continuation plan or policy, for loss of wages or income alleged to have been sustained as a result 
of the incident described in the Complaint."
3,1,Law Offices of Angela M. Castronovo.pdf,627,benefits entitled receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"15. Plaintiff is entitled to receive benefits pursuant to a personal or  group wage 
continuation plan or policy, for loss of wages or income alleged to have been sustained as a result 
of the incident described in the Complaint."
3,1,Law Offices of James W. Kehoe.pdf,703,benefits entitled receive received,plaintiff received or is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"4.Plaintiff received or is entitled to receive benefits pursuant to a personal or group wage
continuation plan or policy, for loss of wages or income alleged to have been sustained as a
result of the incident described in the Complaint."
3,1,Law Offices of Michael W. Carrol.pdf,728,benefits entitled receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"15. Plaintiff is entitled to receive benefits pursuant to a personal or  group wage 
continuation plan or policy, for loss of wages or income alleged to have been sustained as a result 
of the incident described in the Complaint."
3,1,Law Offices of Sonya S. Wesner.pdf,776,benefits entitled receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"15. Plaintiff is entitled to receive benefits pursuant to a personal or group wage 
continuation plan or policy, for loss of wages or income alleged to have been sustained as a result 
of the incident described in the Complaint."
3,1,Law Offices of Tiffany Eisenberg.pdf,805,benefits entitled receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"15. Plaintiff is entitled to receive benefits pursuant to a personal or  group wage 
continuation plan or policy, for loss of wages or income alleged to have been sustained as a result 
of the incident described in the Complaint."
3,1,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1077,benefits entitled receive received,plaintiff received or is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"8. Plaintiff received or is entitled to receive benefits pursuant to a personal or group wage 
continuation plan or policy, for loss of wages or income alleged to have been sustained as a result of the 
incident described in the Complaint."
3,2,"CAMERON,HODGES,COLEMAN.pdf",89,benefits received,plaintiff received benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Plaintiff received benefits pursuant to a personal or group wage continuation plan or
policy, for loss of wages or income alleged to have been sustained as a result of the incident
described in the Complaint."
3,2,CONROY SIMBERG.pdf,127,benefits received,plaintiff received benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Plaintiff received benefits pursuant to a personal or group wage continuation 
plan or policy, for loss of wages or income alleged to have been sustained as a result of 
the incident described in the Complaint."
3,2,"HAMILTON, MILLER & BIRTHISEL, LLP.pdf",240,benefits received,plaintiff received benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Plaintiff received benefits pursuant to a personal or group wage 
continuation plan or policy, for loss of wages or income alleged to have been sustained as a result of the incident described in the Complaint."
3,2,LAW OFFICE OF JOHN E. KORF.pdf,383,benefits received,plaintiff received benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Plaintiff received benefits pursuant to a personal or group wage continuation  
plan or policy, for loss of wages or income alleged to have been sustained as a result of the 
incident described in the Complaint."
3,2,LAW OFFICE OF REBECCA WOLTJER.pdf,469,benefits received,plaintiff received benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Plaintiff  received benefits pursuant to a personal or group wage continuation plan 
or policy, for loss  of wages or income alleged to have been sustained as a result of the incident 
described in the Complaint."
3,2,LAW OFFICES OF DOLINA LORDEUS LASCAZE.pdf,647,benefits received,plaintiff received benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Plaintiff received benefits pursuant to a personal or group wage continuation plan or 
policy, for loss of wages or income alleged to have been sustained as a result of the incident 
described in the Complaint."
3,2,Law Office of Bradley D. Martin.pdf,354,b enefits received,plaintiff received b enefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received b enefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Plaintiff received b enefits pursuant to a personal or group wage continuation plan 
or policy, for loss of wages or income alleged to have been sustained as a result of the incident 
described in the Complaint."
3,2,Law Office of Jose C. Fernandez.pdf,411,b enefits received,plaintiff received b enefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received b enefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Plaintiff received b enefits pursuant to a personal or group wage continuation plan 
or policy, for loss of wages or income alleged to have been sustained as a result of the incident 
described in the Complaint."
3,2,Law Office of Robert J. Smith.pdf,500,benefits 3loss received,plaintiff received benefits pursuant to a personal or group wage continuation plan or policy for 3loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received benefits pursuant personal group wage continuation plan policy 3loss wages income alleged sustained result incident described complaint,"14. Plaintiff  received benefits  pursuant to a personal or group wage continuation  plan or policy, for    3loss of wages  or income alleged to have been sustained as a result of the incident  described in the 
Complaint."
3,2,Law Office of Terryl Blackmon Walker.pdf,543,b enefits received,plaintiff received b enefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received b enefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Plaintiff received b enefits pursuant to a personal or group wage continuation plan 
or policy, for loss of wages or income alleged to have been sustained as a result of the incident 
described in the Complaint."
3,2,Law Office of Vivian M. Knapp.pdf,572,b enefits received,plaintiff received b enefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received b enefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Plaintiff received b enefits pursuant to a personal or group wage continuation plan 
or policy, for loss of wages or income alleged to have been sustained as a result of the incident 
described in the Complaint."
3,2,Law Offices of Angela M. Castronovo.pdf,626,b enefits received,plaintiff received b enefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received b enefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Plaintiff received b enefits pursuant to a personal or group wage continuation plan 
or policy, for loss of wages or income alleged to have been sustained as a result of the incident 
described in the Complaint."
3,2,Law Offices of Michael W. Carrol.pdf,727,b enefits received,plaintiff received b enefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received b enefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Plaintiff received b enefits pursuant to a personal or group wage continuation plan 
or policy, for loss of wages or income alleged to have been sustained as a result of the incident 
described in the Complaint."
3,2,Law Offices of Sonya S. Wesner.pdf,775,benefits received,plaintiff received benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Plaintiff received benefits pursuant to a personal or group wage continuation plan or 
policy, for loss of wages or income alleged to have been sustained as a result of the incident 
described in the Complaint."
3,2,Law Offices of Tiffany Eisenberg.pdf,804,b enefits received,plaintiff received b enefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received b enefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Plaintiff received b enefits pursuant to a personal or group wage continuation plan 
or policy, for loss of wages or income alleged to have been sustained as a result of the incident 
described in the Complaint."
3,3,"HILL & LemonGello, P.A..pdf",270,benefits amended received,plaintiff received benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the amended complaint,plaintiff received benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described amended complaint,"14.Plaintiff received benefits pursuant to a personal or group wage continuation plan or
policy, for loss of wages or income alleged to have been sustained as a result of the
incident described in the Amended Complaint."
3,3,"HILL & LemonGello, P.A..pdf",271,benefits entitled amended receive,plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the amended complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described amended complaint,"15.Plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation
plan or policy, for loss of wages or income alleged to have been sustained as a result of
the incident described in the Amended Complaint."
3,4,"Alvarez Winthrop Thompson & Smoak, P.A..pdf",10,benefits admit please received,please admit plaintiff received benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,please admit plaintiff received benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"10. Please admit Plaintiff received benefits  pursuant to a personal or group wage 
continuation plan or policy, for loss of wages or income alleged to have been sustained as 
a result of the incident described in the Complaint."
3,4,"Rissman, Barrett.pdf",900,benefits admit please received,please admit plaintiff received benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,please admit plaintiff received benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"14. Please admit Plaintiff received benefits pursuant to a personal or group wage 
continuation plan or policy, for loss of wages or income alleged to have been sustained as a result of 
the incident described in the Complaint."
3,5,LAW OFFICE OF YVONNE S. PANDOLFO.pdf,610,benefits plaintiffs received,plaintiffs received benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiffs received benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"23. Plaintiff(s)  received benefits  pursuant to a personal or group wage continuation 
plan or policy, for loss of wages  or income  alleged to have been sustained as a result of the 
incident described  in the Complaint."
3,5,LAW OFFICE OF YVONNE S. PANDOLFO.pdf,611,benefits entitled plaintiffs receive,plaintiffs is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for the loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiffs entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint,"24. Plaintiff(s)  is entitled  to receive benefits pursuant to a personal or group wage  
continuation plan or policy, for the loss of wages  or income alleged to have  been sustained as a 
result of the  incident described in the  Complaint."
3,6,The Law Offices of Erick D. Martin.pdf,966,benefits polic y received,plaintiff received benefits pursuant to a personal or group wage continuation plan or polic y for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received benefits pursuant personal group wage continuation plan polic y loss wages income alleged sustained result incident described complaint,"14. Plaintiff received benefits pursuant to a personal or group wage continuation plan 
or polic y, for loss of wages or income alleged to have been sustained as a result of the incident 
described in the Complaint."
